Id,ActivityHour,StepTotal
4020332650,3/21/2016 13:00,0
4020332650,3/21/2016 14:00,0
4020332650,3/21/2016 15:00,0
4020332650,3/21/2016 16:00,0
4020332650,3/21/2016 17:00,0
4020332650,3/21/2016 18:00,0
4020332650,3/21/2016 19:00,0
4020332650,3/21/2016 20:00,0
4020332650,3/21/2016 21:00,0
4020332650,3/21/2016 22:00,0
4020332650,3/21/2016 23:00,0
4020332650,3/22/2016 0:00,0
4020332650,3/22/2016 1:00,0
4020332650,3/22/2016 2:00,0
4020332650,3/22/2016 3:00,0
4020332650,3/22/2016 4:00,0
4020332650,3/22/2016 5:00,0
4020332650,3/22/2016 6:00,0
4020332650,3/22/2016 7:00,0
4020332650,3/22/2016 8:00,0
4020332650,3/22/2016 9:00,0
4020332650,3/22/2016 10:00,0
4020332650,3/22/2016 11:00,0
4020332650,3/22/2016 12:00,0
4020332650,3/22/2016 13:00,0
4020332650,3/22/2016 14:00,0
4020332650,3/22/2016 15:00,0
4020332650,3/22/2016 16:00,0
4020332650,3/22/2016 17:00,0
4020332650,3/22/2016 18:00,0
4020332650,3/22/2016 19:00,0
4020332650,3/22/2016 20:00,0
4020332650,3/22/2016 21:00,0
4020332650,3/22/2016 22:00,0
4020332650,3/22/2016 23:00,0
4020332650,3/23/2016 0:00,0
4020332650,3/23/2016 1:00,0
4020332650,3/23/2016 2:00,0
4020332650,3/23/2016 3:00,0
4020332650,3/23/2016 4:00,0
4020332650,3/23/2016 5:00,0
4020332650,3/23/2016 6:00,0
4020332650,3/23/2016 7:00,0
4020332650,3/23/2016 8:00,0
4020332650,3/23/2016 9:00,0
4020332650,3/23/2016 10:00,0
4020332650,3/23/2016 11:00,0
4020332650,3/23/2016 12:00,0
4020332650,3/23/2016 13:00,0
4020332650,3/23/2016 14:00,0
4020332650,3/23/2016 15:00,0
4020332650,3/23/2016 16:00,0
4020332650,3/23/2016 17:00,0
4020332650,3/23/2016 18:00,0
4020332650,3/23/2016 19:00,0
4020332650,3/23/2016 20:00,0
4020332650,3/23/2016 21:00,0
4020332650,3/23/2016 22:00,0
4020332650,3/23/2016 23:00,0
4020332650,3/24/2016 0:00,0
4020332650,3/24/2016 1:00,0
4020332650,3/24/2016 2:00,0
4020332650,3/24/2016 3:00,0
4020332650,3/24/2016 4:00,0
4020332650,3/24/2016 5:00,0
4020332650,3/24/2016 6:00,0
4020332650,3/24/2016 7:00,0
4020332650,3/24/2016 8:00,0
4020332650,3/24/2016 9:00,0
4020332650,3/24/2016 10:00,0
4020332650,3/24/2016 11:00,0
4020332650,3/24/2016 12:00,0
4020332650,3/24/2016 13:00,0
4020332650,3/24/2016 14:00,0
4020332650,3/24/2016 15:00,0
4020332650,3/24/2016 16:00,0
4020332650,3/24/2016 17:00,0
4020332650,3/24/2016 18:00,0
4020332650,3/24/2016 19:00,0
4020332650,3/24/2016 20:00,0
4020332650,3/24/2016 21:00,0
4020332650,3/24/2016 22:00,0
4020332650,3/24/2016 23:00,0
4020332650,3/25/2016 0:00,0
4020332650,3/25/2016 1:00,0
4020332650,3/25/2016 2:00,0
4020332650,3/25/2016 3:00,0
4020332650,3/25/2016 4:00,0
4020332650,3/25/2016 5:00,0
4020332650,3/25/2016 6:00,0
4020332650,3/25/2016 7:00,0
4020332650,3/25/2016 8:00,0
4020332650,3/25/2016 9:00,0
4020332650,3/25/2016 10:00,0
4020332650,3/25/2016 11:00,0
4020332650,3/25/2016 12:00,0
4020332650,3/25/2016 13:00,0
4020332650,3/25/2016 14:00,0
4020332650,3/25/2016 15:00,0
4020332650,3/25/2016 16:00,0
4020332650,3/25/2016 17:00,0
4020332650,3/25/2016 18:00,0
4020332650,3/25/2016 19:00,0
4020332650,3/25/2016 20:00,0
4020332650,3/25/2016 21:00,0
4020332650,3/25/2016 22:00,0
4020332650,3/25/2016 23:00,0
4020332650,3/26/2016 0:00,0
4020332650,3/26/2016 1:00,0
4020332650,3/26/2016 2:00,0
4020332650,3/26/2016 3:00,0
4020332650,3/26/2016 4:00,0
4020332650,3/26/2016 5:00,0
4020332650,3/26/2016 6:00,0
4020332650,3/26/2016 7:00,0
4020332650,3/26/2016 8:00,0
4020332650,3/26/2016 9:00,0
4020332650,3/26/2016 10:00,0
4020332650,3/26/2016 11:00,0
4020332650,3/26/2016 12:00,0
4020332650,3/26/2016 13:00,0
4020332650,3/26/2016 14:00,0
4020332650,3/26/2016 15:00,0
4020332650,3/26/2016 16:00,0
4020332650,3/26/2016 17:00,0
4020332650,3/26/2016 18:00,0
4020332650,3/26/2016 19:00,0
4020332650,3/26/2016 20:00,0
4020332650,3/26/2016 21:00,0
4020332650,3/26/2016 22:00,0
4020332650,3/26/2016 23:00,0
4020332650,3/27/2016 0:00,0
4020332650,3/27/2016 1:00,0
4020332650,3/27/2016 2:00,0
4020332650,3/27/2016 3:00,0
4020332650,3/27/2016 4:00,0
4020332650,3/27/2016 5:00,0
4020332650,3/27/2016 6:00,0
4020332650,3/27/2016 7:00,0
4020332650,3/27/2016 8:00,0
4020332650,3/27/2016 9:00,0
4020332650,3/27/2016 10:00,0
4020332650,3/27/2016 11:00,0
4020332650,3/27/2016 12:00,0
4020332650,3/27/2016 13:00,0
4020332650,3/27/2016 14:00,0
4020332650,3/27/2016 15:00,0
4020332650,3/27/2016 16:00,0
4020332650,3/27/2016 17:00,0
4020332650,3/27/2016 18:00,0
4020332650,3/27/2016 19:00,0
4020332650,3/27/2016 20:00,0
4020332650,3/27/2016 21:00,0
4020332650,3/27/2016 22:00,0
4020332650,3/27/2016 23:00,0
4020332650,3/28/2016 0:00,0
4020332650,3/28/2016 1:00,0
4020332650,3/28/2016 2:00,0
4020332650,3/28/2016 3:00,0
4020332650,3/28/2016 4:00,0
4020332650,3/28/2016 5:00,0
4020332650,3/28/2016 6:00,0
4020332650,3/28/2016 7:00,0
4020332650,3/28/2016 8:00,0
4020332650,3/28/2016 9:00,0
4020332650,3/28/2016 10:00,0
4020332650,3/28/2016 11:00,0
4020332650,3/28/2016 12:00,0
4020332650,3/28/2016 13:00,0
4020332650,3/28/2016 14:00,0
4020332650,3/28/2016 15:00,0
4020332650,3/28/2016 16:00,0
4020332650,3/28/2016 17:00,57
4020332650,3/28/2016 18:00,211
4020332650,3/28/2016 19:00,24
4020332650,3/28/2016 20:00,86
4020332650,3/28/2016 21:00,7
4020332650,3/28/2016 22:00,0
4020332650,3/28/2016 23:00,0
4020332650,3/29/2016 0:00,0
4020332650,3/29/2016 1:00,0
4020332650,3/29/2016 2:00,0
4020332650,3/29/2016 3:00,129
4020332650,3/29/2016 4:00,0
4020332650,3/29/2016 5:00,0
4020332650,3/29/2016 6:00,38
4020332650,3/29/2016 7:00,0
4020332650,3/29/2016 8:00,0
4020332650,3/29/2016 9:00,56
4020332650,3/29/2016 10:00,100
4020332650,3/29/2016 11:00,91
4020332650,3/29/2016 12:00,211
4020332650,3/29/2016 13:00,225
4020332650,3/29/2016 14:00,6
4020332650,3/29/2016 15:00,425
4020332650,3/29/2016 16:00,151
4020332650,3/29/2016 17:00,91
4020332650,3/29/2016 18:00,312
4020332650,3/29/2016 19:00,543
4020332650,3/29/2016 20:00,269
4020332650,3/29/2016 21:00,95
4020332650,3/29/2016 22:00,1118
4020332650,3/29/2016 23:00,277
4020332650,3/30/2016 0:00,643
4020332650,3/30/2016 1:00,127
4020332650,3/30/2016 2:00,49
4020332650,3/30/2016 3:00,24
4020332650,3/30/2016 4:00,0
4020332650,3/30/2016 5:00,0
4020332650,3/30/2016 6:00,55
4020332650,3/30/2016 7:00,0
4020332650,3/30/2016 8:00,0
4020332650,3/30/2016 9:00,0
4020332650,3/30/2016 10:00,296
4020332650,3/30/2016 11:00,48
4020332650,3/30/2016 12:00,33
4020332650,3/30/2016 13:00,312
4020332650,3/30/2016 14:00,577
4020332650,3/30/2016 15:00,370
4020332650,3/30/2016 16:00,733
4020332650,3/30/2016 17:00,384
4020332650,3/30/2016 18:00,545
4020332650,3/30/2016 19:00,380
4020332650,3/30/2016 20:00,91
4020332650,3/30/2016 21:00,62
4020332650,3/30/2016 22:00,249
4020332650,3/30/2016 23:00,412
4020332650,3/31/2016 0:00,106
4020332650,3/31/2016 1:00,32
4020332650,3/31/2016 2:00,253
4020332650,3/31/2016 3:00,0
4020332650,3/31/2016 4:00,0
4020332650,3/31/2016 5:00,19
4020332650,3/31/2016 6:00,0
4020332650,3/31/2016 7:00,89
4020332650,3/31/2016 8:00,75
4020332650,3/31/2016 9:00,23
4020332650,3/31/2016 10:00,143
4020332650,3/31/2016 11:00,198
4020332650,3/31/2016 12:00,2659
4020332650,3/31/2016 13:00,733
4020332650,3/31/2016 14:00,469
4020332650,3/31/2016 15:00,527
4020332650,3/31/2016 16:00,579
4020332650,3/31/2016 17:00,399
4020332650,3/31/2016 18:00,297
4020332650,3/31/2016 19:00,156
4020332650,3/31/2016 20:00,217
4020332650,3/31/2016 21:00,78
4020332650,3/31/2016 22:00,118
4020332650,3/31/2016 23:00,258
4020332650,4/1/2016 0:00,56
4020332650,4/1/2016 1:00,18
4020332650,4/1/2016 2:00,0
4020332650,4/1/2016 3:00,0
4020332650,4/1/2016 4:00,0
4020332650,4/1/2016 5:00,19
4020332650,4/1/2016 6:00,0
4020332650,4/1/2016 7:00,0
4020332650,4/1/2016 8:00,101
4020332650,4/1/2016 9:00,0
4020332650,4/1/2016 10:00,92
4020332650,4/1/2016 11:00,534
4020332650,4/1/2016 12:00,48
4020332650,4/1/2016 13:00,891
4020332650,4/1/2016 14:00,49
4020332650,4/1/2016 15:00,301
4020332650,4/1/2016 16:00,582
4020332650,4/1/2016 17:00,633
4020332650,4/1/2016 18:00,1101
4020332650,4/1/2016 19:00,290
4020332650,4/1/2016 20:00,315
4020332650,4/1/2016 21:00,107
4020332650,4/1/2016 22:00,188
4020332650,4/1/2016 23:00,4
4020332650,4/2/2016 0:00,0
4020332650,4/2/2016 1:00,0
4020332650,4/2/2016 2:00,0
4020332650,4/2/2016 3:00,0
4020332650,4/2/2016 4:00,0
4020332650,4/2/2016 5:00,103
4020332650,4/2/2016 6:00,0
4020332650,4/2/2016 7:00,0
4020332650,4/2/2016 8:00,35
4020332650,4/2/2016 9:00,0
4020332650,4/2/2016 10:00,0
4020332650,4/2/2016 11:00,271
4020332650,4/2/2016 12:00,244
4020332650,4/2/2016 13:00,914
4020332650,4/2/2016 14:00,684
4020332650,4/2/2016 15:00,577
4020332650,4/2/2016 16:00,308
4020332650,4/2/2016 17:00,0
4020332650,4/2/2016 18:00,0
4020332650,4/2/2016 19:00,16
4020332650,4/2/2016 20:00,0
4020332650,4/2/2016 21:00,249
4020332650,4/2/2016 22:00,350
4020332650,4/2/2016 23:00,526
4020332650,4/3/2016 0:00,329
4020332650,4/3/2016 1:00,261
4020332650,4/3/2016 2:00,64
4020332650,4/3/2016 3:00,0
4020332650,4/3/2016 4:00,0
4020332650,4/3/2016 5:00,5
4020332650,4/3/2016 6:00,0
4020332650,4/3/2016 7:00,0
4020332650,4/3/2016 8:00,43
4020332650,4/3/2016 9:00,0
4020332650,4/3/2016 10:00,241
4020332650,4/3/2016 11:00,469
4020332650,4/3/2016 12:00,156
4020332650,4/3/2016 13:00,218
4020332650,4/3/2016 14:00,593
4020332650,4/3/2016 15:00,347
4020332650,4/3/2016 16:00,258
4020332650,4/3/2016 17:00,194
4020332650,4/3/2016 18:00,635
4020332650,4/3/2016 19:00,484
4020332650,4/3/2016 20:00,305
4020332650,4/3/2016 21:00,275
4020332650,4/3/2016 22:00,141
4020332650,4/3/2016 23:00,1076
4020332650,4/4/2016 0:00,377
4020332650,4/4/2016 1:00,0
4020332650,4/4/2016 2:00,0
4020332650,4/4/2016 3:00,0
4020332650,4/4/2016 4:00,0
4020332650,4/4/2016 5:00,0
4020332650,4/4/2016 6:00,5
4020332650,4/4/2016 7:00,0
4020332650,4/4/2016 8:00,14
4020332650,4/4/2016 9:00,225
4020332650,4/4/2016 10:00,436
4020332650,4/4/2016 11:00,230
4020332650,4/4/2016 12:00,239
4020332650,4/4/2016 13:00,222
4020332650,4/4/2016 14:00,158
4020332650,4/4/2016 15:00,489
4020332650,4/4/2016 16:00,1470
4020332650,4/4/2016 17:00,1995
4020332650,4/4/2016 18:00,473
4020332650,4/4/2016 19:00,96
4020332650,4/4/2016 20:00,0
4020332650,4/4/2016 21:00,0
4020332650,4/4/2016 22:00,0
4020332650,4/4/2016 23:00,0
4020332650,4/5/2016 0:00,0
4020332650,4/5/2016 1:00,0
4020332650,4/5/2016 2:00,0
4020332650,4/5/2016 3:00,0
4020332650,4/5/2016 4:00,0
4020332650,4/5/2016 5:00,0
4020332650,4/5/2016 6:00,0
4020332650,4/5/2016 7:00,0
4020332650,4/5/2016 8:00,0
4020332650,4/5/2016 9:00,0
4020332650,4/5/2016 10:00,0
4020332650,4/5/2016 11:00,0
4020332650,4/5/2016 12:00,0
4020332650,4/5/2016 13:00,0
4020332650,4/5/2016 14:00,0
4020332650,4/5/2016 15:00,432
4020332650,4/5/2016 16:00,774
4020332650,4/5/2016 17:00,200
4020332650,4/5/2016 18:00,1592
4020332650,4/5/2016 19:00,1658
4020332650,4/5/2016 20:00,1320
4020332650,4/5/2016 21:00,292
4020332650,4/5/2016 22:00,308
4020332650,4/5/2016 23:00,289
4020332650,4/6/2016 0:00,832
4020332650,4/6/2016 1:00,66
4020332650,4/6/2016 2:00,109
4020332650,4/6/2016 3:00,0
4020332650,4/6/2016 4:00,0
4020332650,4/6/2016 5:00,0
4020332650,4/6/2016 6:00,0
4020332650,4/6/2016 7:00,115
4020332650,4/6/2016 8:00,0
4020332650,4/6/2016 9:00,35
4020332650,4/6/2016 10:00,346
4020332650,4/6/2016 11:00,119
4020332650,4/6/2016 12:00,354
4020332650,4/6/2016 13:00,564
4020332650,4/6/2016 14:00,254
4020332650,4/6/2016 15:00,788
4020332650,4/6/2016 16:00,57
4020332650,4/6/2016 17:00,1301
4020332650,4/6/2016 18:00,1082
4020332650,4/6/2016 19:00,207
4020332650,4/6/2016 20:00,650
4020332650,4/6/2016 21:00,96
4020332650,4/6/2016 22:00,456
4020332650,4/6/2016 23:00,0
4020332650,4/7/2016 0:00,0
4020332650,4/7/2016 1:00,0
4020332650,4/7/2016 2:00,0
4020332650,4/7/2016 3:00,0
4020332650,4/7/2016 4:00,0
4020332650,4/7/2016 5:00,0
4020332650,4/7/2016 6:00,0
4020332650,4/7/2016 7:00,0
4020332650,4/7/2016 8:00,0
4020332650,4/7/2016 9:00,0
4020332650,4/7/2016 10:00,66
4020332650,4/7/2016 11:00,391
4020332650,4/7/2016 12:00,376
4020332650,4/7/2016 13:00,371
4020332650,4/7/2016 14:00,924
4020332650,4/7/2016 15:00,474
4020332650,4/7/2016 16:00,536
4020332650,4/7/2016 17:00,513
4020332650,4/7/2016 18:00,648
4020332650,4/7/2016 19:00,879
4020332650,4/7/2016 20:00,1074
4020332650,4/7/2016 21:00,291
4020332650,4/7/2016 22:00,0
4020332650,4/7/2016 23:00,0
4020332650,4/8/2016 0:00,7
4020332650,4/8/2016 1:00,0
4020332650,4/8/2016 2:00,0
4020332650,4/8/2016 3:00,0
4020332650,4/8/2016 4:00,0
4020332650,4/8/2016 5:00,655
4020332650,4/8/2016 6:00,138
4020332650,4/8/2016 7:00,761
4020332650,4/8/2016 8:00,1193
4020332650,4/8/2016 9:00,189
4020332650,4/8/2016 10:00,47
4020332650,4/8/2016 11:00,41
4020332650,4/8/2016 12:00,497
4020332650,4/8/2016 13:00,1110
4020332650,4/8/2016 14:00,116
4020332650,4/8/2016 15:00,1095
4020332650,4/8/2016 16:00,662
4020332650,4/8/2016 17:00,1918
4020332650,4/8/2016 18:00,758
4020332650,4/8/2016 19:00,451
4020332650,4/8/2016 20:00,51
4020332650,4/8/2016 21:00,0
4020332650,4/8/2016 22:00,0
4020332650,4/8/2016 23:00,0
4020332650,4/9/2016 0:00,0
4020332650,4/9/2016 1:00,0
4020332650,4/9/2016 2:00,0
4020332650,4/9/2016 3:00,0
4020332650,4/9/2016 4:00,0
4020332650,4/9/2016 5:00,0
4020332650,4/9/2016 6:00,0
4020332650,4/9/2016 7:00,0
4020332650,4/9/2016 8:00,0
4020332650,4/9/2016 9:00,0
4020332650,4/9/2016 10:00,0
4020332650,4/9/2016 11:00,188
4020332650,4/9/2016 12:00,500
4020332650,4/9/2016 13:00,315
4020332650,4/9/2016 14:00,245
4020332650,4/9/2016 15:00,934
4020332650,4/9/2016 16:00,824
4020332650,4/9/2016 17:00,1218
4020332650,4/9/2016 18:00,1874
4020332650,4/9/2016 19:00,363
4020332650,4/9/2016 20:00,432
4020332650,4/9/2016 21:00,808
4020332650,4/9/2016 22:00,33
4020332650,4/9/2016 23:00,0
4020332650,4/10/2016 0:00,0
4020332650,4/10/2016 1:00,0
4020332650,4/10/2016 2:00,0
4020332650,4/10/2016 3:00,0
4020332650,4/10/2016 4:00,0
4020332650,4/10/2016 5:00,0
4020332650,4/10/2016 6:00,0
4020332650,4/10/2016 7:00,0
4020332650,4/10/2016 8:00,139
4020332650,4/10/2016 9:00,817
4020332650,4/10/2016 10:00,1920
4020332650,4/10/2016 11:00,330
4020332650,4/10/2016 12:00,645
4020332650,4/10/2016 13:00,562
4020332650,4/10/2016 14:00,283
4020332650,4/10/2016 15:00,225
4020332650,4/10/2016 16:00,0
4020332650,4/10/2016 17:00,0
4020332650,4/10/2016 18:00,0
4020332650,4/10/2016 19:00,0
4020332650,4/10/2016 20:00,0
4020332650,4/10/2016 21:00,65
4020332650,4/10/2016 22:00,108
4020332650,4/10/2016 23:00,0
4020332650,4/11/2016 0:00,0
4020332650,4/11/2016 1:00,0
4020332650,4/11/2016 2:00,0
4020332650,4/11/2016 3:00,38
4020332650,4/11/2016 4:00,0
4020332650,4/11/2016 5:00,0
4020332650,4/11/2016 6:00,0
4020332650,4/11/2016 7:00,102
4020332650,4/11/2016 8:00,10
4020332650,4/11/2016 9:00,185
4020332650,4/11/2016 10:00,0
4020332650,4/11/2016 11:00,0
4020332650,4/11/2016 12:00,0
4020332650,4/11/2016 13:00,0
4020332650,4/11/2016 14:00,0
4020332650,4/11/2016 15:00,0
4020332650,4/11/2016 16:00,0
4020332650,4/11/2016 17:00,429
4020332650,4/11/2016 18:00,573
4020332650,4/11/2016 19:00,448
4020332650,4/11/2016 20:00,987
4020332650,4/11/2016 21:00,157
4020332650,4/11/2016 22:00,0
4020332650,4/11/2016 23:00,0
4020332650,4/12/2016 0:00,0
4020332650,4/12/2016 1:00,0
4020332650,4/12/2016 2:00,0
4020332650,4/12/2016 3:00,0
4020332650,4/12/2016 4:00,8
4057192912,3/12/2016 0:00,0
4057192912,3/12/2016 1:00,0
4057192912,3/12/2016 2:00,0
4057192912,3/12/2016 3:00,0
4057192912,3/12/2016 4:00,0
4057192912,3/12/2016 5:00,0
4057192912,3/12/2016 6:00,0
4057192912,3/12/2016 7:00,0
4057192912,3/12/2016 8:00,0
4057192912,3/12/2016 9:00,0
4057192912,3/12/2016 10:00,0
4057192912,3/12/2016 11:00,0
4057192912,3/12/2016 12:00,0
4057192912,3/12/2016 13:00,0
4057192912,3/12/2016 14:00,0
4057192912,3/12/2016 15:00,0
4057192912,3/12/2016 16:00,0
4057192912,3/12/2016 17:00,0
4057192912,3/12/2016 18:00,0
4057192912,3/12/2016 19:00,0
4057192912,3/12/2016 20:00,0
4057192912,3/12/2016 21:00,0
4057192912,3/12/2016 22:00,0
4057192912,3/12/2016 23:00,0
4057192912,3/13/2016 0:00,0
4057192912,3/13/2016 1:00,0
4057192912,3/13/2016 2:00,0
4057192912,3/13/2016 3:00,0
4057192912,3/13/2016 4:00,0
4057192912,3/13/2016 5:00,0
4057192912,3/13/2016 6:00,0
4057192912,3/13/2016 7:00,0
4057192912,3/13/2016 8:00,0
4057192912,3/13/2016 9:00,0
4057192912,3/13/2016 10:00,0
4057192912,3/13/2016 11:00,0
4057192912,3/13/2016 12:00,0
4057192912,3/13/2016 13:00,0
4057192912,3/13/2016 14:00,0
4057192912,3/13/2016 15:00,0
4057192912,3/13/2016 16:00,0
4057192912,3/13/2016 17:00,0
4057192912,3/13/2016 18:00,0
4057192912,3/13/2016 19:00,0
4057192912,3/13/2016 20:00,0
4057192912,3/13/2016 21:00,0
4057192912,3/13/2016 22:00,0
4057192912,3/13/2016 23:00,0
4057192912,3/14/2016 0:00,0
4057192912,3/14/2016 1:00,0
4057192912,3/14/2016 2:00,0
4057192912,3/14/2016 3:00,0
4057192912,3/14/2016 4:00,0
4057192912,3/14/2016 5:00,2780
4057192912,3/14/2016 6:00,1314
4057192912,3/14/2016 7:00,278
4057192912,3/14/2016 8:00,38
4057192912,3/14/2016 9:00,334
4057192912,3/14/2016 10:00,264
4057192912,3/14/2016 11:00,684
4057192912,3/14/2016 12:00,256
4057192912,3/14/2016 13:00,430
4057192912,3/14/2016 14:00,397
4057192912,3/14/2016 15:00,109
4057192912,3/14/2016 16:00,543
4057192912,3/14/2016 17:00,129
4057192912,3/14/2016 18:00,607
4057192912,3/14/2016 19:00,89
4057192912,3/14/2016 20:00,164
4057192912,3/14/2016 21:00,0
4057192912,3/14/2016 22:00,17
4057192912,3/14/2016 23:00,0
4057192912,3/15/2016 0:00,0
4057192912,3/15/2016 1:00,0
4057192912,3/15/2016 2:00,0
4057192912,3/15/2016 3:00,0
4057192912,3/15/2016 4:00,0
4057192912,3/15/2016 5:00,0
4057192912,3/15/2016 6:00,0
4057192912,3/15/2016 7:00,0
4057192912,3/15/2016 8:00,0
4057192912,3/15/2016 9:00,0
4057192912,3/15/2016 10:00,0
4057192912,3/15/2016 11:00,0
4057192912,3/15/2016 12:00,0
4057192912,3/15/2016 13:00,0
4057192912,3/15/2016 14:00,0
4057192912,3/15/2016 15:00,0
4057192912,3/15/2016 16:00,0
4057192912,3/15/2016 17:00,0
4057192912,3/15/2016 18:00,0
4057192912,3/15/2016 19:00,0
4057192912,3/15/2016 20:00,0
4057192912,3/15/2016 21:00,0
4057192912,3/15/2016 22:00,0
4057192912,3/15/2016 23:00,0
4057192912,3/16/2016 0:00,0
4057192912,3/16/2016 1:00,0
4057192912,3/16/2016 2:00,0
4057192912,3/16/2016 3:00,0
4057192912,3/16/2016 4:00,0
4057192912,3/16/2016 5:00,0
4057192912,3/16/2016 6:00,673
4057192912,3/16/2016 7:00,1449
4057192912,3/16/2016 8:00,17
4057192912,3/16/2016 9:00,0
4057192912,3/16/2016 10:00,0
4057192912,3/16/2016 11:00,0
4057192912,3/16/2016 12:00,0
4057192912,3/16/2016 13:00,0
4057192912,3/16/2016 14:00,0
4057192912,3/16/2016 15:00,0
4057192912,3/16/2016 16:00,0
4057192912,3/16/2016 17:00,0
4057192912,3/16/2016 18:00,0
4057192912,3/16/2016 19:00,0
4057192912,3/16/2016 20:00,0
4057192912,3/16/2016 21:00,0
4057192912,3/16/2016 22:00,0
4057192912,3/16/2016 23:00,0
4057192912,3/17/2016 0:00,0
4057192912,3/17/2016 1:00,0
4057192912,3/17/2016 2:00,0
4057192912,3/17/2016 3:00,0
4057192912,3/17/2016 4:00,0
4057192912,3/17/2016 5:00,0
4057192912,3/17/2016 6:00,0
4057192912,3/17/2016 7:00,0
4057192912,3/17/2016 8:00,0
4057192912,3/17/2016 9:00,0
4057192912,3/17/2016 10:00,0
4057192912,3/17/2016 11:00,0
4057192912,3/17/2016 12:00,0
4057192912,3/17/2016 13:00,0
4057192912,3/17/2016 14:00,0
4057192912,3/17/2016 15:00,0
4057192912,3/17/2016 16:00,0
4057192912,3/17/2016 17:00,0
4057192912,3/17/2016 18:00,0
4057192912,3/17/2016 19:00,0
4057192912,3/17/2016 20:00,0
4057192912,3/17/2016 21:00,0
4057192912,3/17/2016 22:00,0
4057192912,3/17/2016 23:00,0
4057192912,3/18/2016 0:00,0
4057192912,3/18/2016 1:00,0
4057192912,3/18/2016 2:00,0
4057192912,3/18/2016 3:00,0
4057192912,3/18/2016 4:00,0
4057192912,3/18/2016 5:00,0
4057192912,3/18/2016 6:00,111
4057192912,3/18/2016 7:00,813
4057192912,3/18/2016 8:00,12
4057192912,3/18/2016 9:00,0
4057192912,3/18/2016 10:00,0
4057192912,3/18/2016 11:00,0
4057192912,3/18/2016 12:00,13
4057192912,3/18/2016 13:00,0
4057192912,3/18/2016 14:00,0
4057192912,3/18/2016 15:00,0
4057192912,3/18/2016 16:00,0
4057192912,3/18/2016 17:00,0
4057192912,3/18/2016 18:00,0
4057192912,3/18/2016 19:00,0
4057192912,3/18/2016 20:00,0
4057192912,3/18/2016 21:00,0
4057192912,3/18/2016 22:00,0
4057192912,3/18/2016 23:00,0
4057192912,3/19/2016 0:00,0
4057192912,3/19/2016 1:00,0
4057192912,3/19/2016 2:00,0
4057192912,3/19/2016 3:00,0
4057192912,3/19/2016 4:00,0
4057192912,3/19/2016 5:00,0
4057192912,3/19/2016 6:00,0
4057192912,3/19/2016 7:00,0
4057192912,3/19/2016 8:00,0
4057192912,3/19/2016 9:00,0
4057192912,3/19/2016 10:00,0
4057192912,3/19/2016 11:00,0
4057192912,3/19/2016 12:00,0
4057192912,3/19/2016 13:00,0
4057192912,3/19/2016 14:00,0
4057192912,3/19/2016 15:00,0
4057192912,3/19/2016 16:00,0
4057192912,3/19/2016 17:00,0
4057192912,3/19/2016 18:00,0
4057192912,3/19/2016 19:00,0
4057192912,3/19/2016 20:00,0
4057192912,3/19/2016 21:00,0
4057192912,3/19/2016 22:00,0
4057192912,3/19/2016 23:00,0
4057192912,3/20/2016 0:00,0
4057192912,3/20/2016 1:00,0
4057192912,3/20/2016 2:00,0
4057192912,3/20/2016 3:00,0
4057192912,3/20/2016 4:00,0
4057192912,3/20/2016 5:00,0
4057192912,3/20/2016 6:00,0
4057192912,3/20/2016 7:00,0
4057192912,3/20/2016 8:00,0
4057192912,3/20/2016 9:00,0
4057192912,3/20/2016 10:00,0
4057192912,3/20/2016 11:00,0
4057192912,3/20/2016 12:00,0
4057192912,3/20/2016 13:00,0
4057192912,3/20/2016 14:00,0
4057192912,3/20/2016 15:00,0
4057192912,3/20/2016 16:00,0
4057192912,3/20/2016 17:00,0
4057192912,3/20/2016 18:00,0
4057192912,3/20/2016 19:00,0
4057192912,3/20/2016 20:00,0
4057192912,3/20/2016 21:00,44
4057192912,3/20/2016 22:00,0
4057192912,3/20/2016 23:00,0
4057192912,3/21/2016 0:00,0
4057192912,3/21/2016 1:00,0
4057192912,3/21/2016 2:00,0
4057192912,3/21/2016 3:00,0
4057192912,3/21/2016 4:00,0
4057192912,3/21/2016 5:00,0
4057192912,3/21/2016 6:00,0
4057192912,3/21/2016 7:00,0
4057192912,3/21/2016 8:00,193
4057192912,3/21/2016 9:00,253
4057192912,3/21/2016 10:00,0
4057192912,3/21/2016 11:00,569
4057192912,3/21/2016 12:00,0
4057192912,3/21/2016 13:00,332
4057192912,3/21/2016 14:00,294
4057192912,3/21/2016 15:00,0
4057192912,3/21/2016 16:00,494
4057192912,3/21/2016 17:00,0
4057192912,3/21/2016 18:00,525
4057192912,3/21/2016 19:00,0
4057192912,3/21/2016 20:00,0
4057192912,3/21/2016 21:00,0
4057192912,3/21/2016 22:00,0
4057192912,3/21/2016 23:00,0
4057192912,3/22/2016 0:00,0
4057192912,3/22/2016 1:00,0
4057192912,3/22/2016 2:00,0
4057192912,3/22/2016 3:00,0
4057192912,3/22/2016 4:00,0
4057192912,3/22/2016 5:00,0
4057192912,3/22/2016 6:00,0
4057192912,3/22/2016 7:00,696
4057192912,3/22/2016 8:00,316
4057192912,3/22/2016 9:00,439
4057192912,3/22/2016 10:00,498
4057192912,3/22/2016 11:00,709
4057192912,3/22/2016 12:00,100
4057192912,3/22/2016 13:00,541
4057192912,3/22/2016 14:00,319
